NaN,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1
0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0075621,0.015156,0.02276,0.030375,0.038,0.045636,0.053282,0.060938,0.068604,0.076279,0.083965,0.091661,0.099365,0.10708,0.1148,0.12254,0.13028,0.13803,0.14579,0.15356,0.16134,0.16913,0.17693,0.18473,0.19254,0.20037,0.2082,0.21603,0.22388
0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0076702,0.015372,0.023086,0.03081,0.038545,0.046291,0.054047,0.061813,0.06959,0.077376,0.085173,0.09298,0.1008,0.10862,0.11646,0.12431,0.13216,0.14003,0.1479,0.15578,0.16368,0.17158,0.17949,0.18741,0.19534,0.20327,0.21122,0.21917,0.22713
0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0077814,0.015595,0.023421,0.031258,0.039106,0.046964,0.054834,0.062714,0.070604,0.078505,0.086417,0.094339,0.10227,0.11021,0.11816,0.12613,0.1341,0.14208,0.15007,0.15807,0.16608,0.1741,0.18213,0.19016,0.19821,0.20626,0.21433,0.2224,0.23048
0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0078959,0.015825,0.023767,0.031719,0.039683,0.047658,0.055644,0.063641,0.071649,0.079668,0.087697,0.095737,0.10379,0.11185,0.11992,0.128,0.13609,0.14419,0.1523,0.16043,0.16856,0.1767,0.18484,0.193,0.20117,0.20935,0.21753,0.22573,0.23393
0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0080138,0.016062,0.024122,0.032194,0.040277,0.048372,0.056479,0.064596,0.072725,0.080865,0.089016,0.097178,0.10535,0.11353,0.12173,0.12993,0.13815,0.14637,0.15461,0.16285,0.17111,0.17937,0.18764,0.19593,0.20422,0.21252,0.22083,0.22915,0.23748
0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0081353,0.016305,0.024488,0.032683,0.04089,0.049108,0.057339,0.065581,0.073834,0.082099,0.090375,0.098663,0.10696,0.11527,0.12359,0.13192,0.14026,0.14862,0.15698,0.16535,0.17373,0.18213,0.19053,0.19894,0.20736,0.21579,0.22424,0.23269,0.24114
0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0082606,0.016556,0.024866,0.033187,0.041521,0.049867,0.058225,0.066595,0.074978,0.083371,0.091777,0.10019,0.10862,0.11706,0.12551,0.13397,0.14245,0.15093,0.15942,0.16793,0.17644,0.18497,0.1935,0.20205,0.2106,0.21917,0.22774,0.23633,0.24492
0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0083898,0.016816,0.025255,0.033707,0.042172,0.05065,0.05914,0.067642,0.076157,0.084683,0.093222,0.10177,0.11033,0.11891,0.12749,0.13609,0.1447,0.15332,0.16195,0.17059,0.17924,0.1879,0.19657,0.20526,0.21395,0.22265,0.23136,0.24009,0.24882
0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008523,0.017083,0.025657,0.034244,0.042844,0.051457,0.060084,0.068722,0.077374,0.086038,0.094714,0.1034,0.1121,0.12082,0.12954,0.13828,0.14702,0.15578,0.16455,0.17333,0.18212,0.19093,0.19974,0.20856,0.2174,0.22624,0.2351,0.24396,0.25284
0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0086606,0.017359,0.026072,0.034798,0.043538,0.052291,0.061058,0.069837,0.07863,0.087436,0.096254,0.10508,0.11393,0.12278,0.13165,0.14053,0.14942,0.15833,0.16724,0.17617,0.1851,0.19405,0.20301,0.21198,0.22096,0.22996,0.23896,0.24797,0.25699
0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0088027,0.017644,0.0265,0.03537,0.044255,0.053153,0.062064,0.070989,0.079928,0.08888,0.097845,0.10682,0.11581,0.12482,0.13383,0.14286,0.1519,0.16095,0.17002,0.1791,0.18818,0.19728,0.20639,0.21551,0.22465,0.23379,0.24295,0.25211,0.26129
0.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0089495,0.017938,0.026943,0.035962,0.044995,0.054043,0.063104,0.07218,0.08127,0.090373,0.099489,0.10862,0.11776,0.12692,0.13609,0.14527,0.15447,0.16367,0.17289,0.18212,0.19137,0.20062,0.20989,0.21917,0.22846,0.23776,0.24707,0.25639,0.26572
0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0091013,0.018243,0.027401,0.036573,0.045761,0.054963,0.06418,0.073411,0.082657,0.091916,0.10119,0.11048,0.11978,0.12909,0.13842,0.14776,0.15712,0.16648,0.17586,0.18525,0.19466,0.20407,0.2135,0.22294,0.23239,0.24186,0.25133,0.26082,0.27032
0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0092584,0.018558,0.027874,0.037206,0.046553,0.055915,0.065293,0.074685,0.084092,0.093514,0.10295,0.1124,0.12186,0.13134,0.14084,0.15034,0.15986,0.16939,0.17894,0.18849,0.19807,0.20765,0.21724,0.22685,0.23647,0.2461,0.25575,0.2654,0.27507
